_LR,batch_acc,epoch,loss,msls-val/R1,msls-val/R5,query_semantic_accuracy,query_semantic_entropy_norm,query_semantic_valid_confidence,query_semantic_valid_frac,seg_loss,seg_shared_grad_norm,seg_vpr_grad_cosine,step,vpr_loss,vpr_shared_grad_norm,weighted_seg_vpr_grad_ratio
9.999999747378752e-05,0.887499988079071,0,0.1096673458814621,,,0.8161759376525879,0.12739668786525726,0.8841177821159363,0.8958125710487366,0.5448635816574097,0.02486727572977543,-0.47059470415115356,319,0.09877007454633713,0.00030585270724259317,1.626094937324524
9.999999747378752e-05,1.0,0,0.010634295642375946,,,0.8163571953773499,0.12417949736118317,0.8978630900382996,0.914734423160553,0.5317147970199585,0.02486727572977543,-0.47059470415115356,339,0.0,0.00030585270724259317,1.626094937324524
9.999999747378752e-05,0.987500011920929,0,0.024267755448818207,,,0.8191167116165161,0.11806343495845795,0.8880491256713867,0.8918906450271606,0.5241799354553223,0.02486727572977543,-0.47059470415115356,359,0.013784157112240791,0.00030585270724259317,1.626094937324524
9.999999747378752e-05,0.96875,0,0.034733664244413376,,,0.8076059222221375,0.12236630916595459,0.8850664496421814,0.9043125510215759,0.5926147699356079,0.02486727572977543,-0.47059470415115356,379,0.022881370037794113,0.00030585270724259317,1.626094937324524
9.999999747378752e-05,0.9624999761581421,0,0.03752166032791138,,,0.8136332631111145,0.12757465243339539,0.8926373720169067,0.8987656831741333,0.5337756276130676,0.02486727572977543,-0.47059470415115356,399,0.0268461462110281,0.00030585270724259317,1.626094937324524
9.999999747378752e-05,0.9437500238418579,0,0.051855046302080154,,,0.8324500322341919,0.10910134017467499,0.8953131437301636,0.9080312848091125,0.48002707958221436,0.00839149858802557,-0.17770418524742126,419,0.042254503816366196,0.00015859609993640333,1.0582225322723389
9.999999747378752e-05,0.9312499761581421,0,0.0763009786605835,,,0.8224309086799622,0.11184218525886536,0.883808434009552,0.8985937833786011,0.537571370601654,0.00839149858802557,-0.17770418524742126,439,0.06554955244064331,0.00015859609993640333,1.0582225322723389
9.999999747378752e-05,0.893750011920929,0,0.10484536737203598,,,0.8000881671905518,0.12675820291042328,0.8709703683853149,0.8859375715255737,0.596784770488739,0.00839149858802557,-0.17770418524742126,459,0.09290967136621475,0.00015859609993640333,1.0582225322723389
9.999999747378752e-05,0.893750011920929,0,0.1023673489689827,,,0.8267254829406738,0.11745260655879974,0.8725438714027405,0.8820000290870667,0.5176043510437012,0.00839149858802557,-0.17770418524742126,479,0.09201525896787643,0.00015859609993640333,1.0582225322723389
9.999999747378752e-05,0.9125000238418579,0,0.09287118166685104,,,0.8011013269424438,0.12585902214050293,0.8638212084770203,0.8739531636238098,0.5631383657455444,0.00839149858802557,-0.17770418524742126,499,0.08160841464996338,0.00015859609993640333,1.0582225322723389
9.999999747378752e-05,0.90625,0,0.09308582544326782,,,0.8381443023681641,0.10913337022066116,0.8717541694641113,0.8763594031333923,0.42131179571151733,0.010406632907688618,0.4254685640335083,519,0.08465959131717682,0.0003831778303720057,0.5431751012802124
9.999999747378752e-05,0.84375,0,0.1299189180135727,,,0.8318151235580444,0.11484013497829437,0.8697534799575806,0.8850938081741333,0.5196076035499573,0.010406632907688618,0.4254685640335083,539,0.11952676624059677,0.0003831778303720057,0.5431751012802124
9.999999747378752e-05,0.90625,0,0.09592679142951965,,,0.7597396969795227,0.13522614538669586,0.8535657525062561,0.8618906736373901,0.7950881123542786,0.010406632907688618,0.4254685640335083,559,0.08002503216266632,0.0003831778303720057,0.5431751012802124
9.999999747378752e-05,0.893750011920929,0,0.10738842189311981,,,0.7484254837036133,0.156874880194664,0.8322474956512451,0.8162344098091125,0.84688401222229,0.010406632907688618,0.4254685640335083,579,0.09045074135065079,0.0003831778303720057,0.5431751012802124
9.999999747378752e-05,0.8999999761581421,0,0.09580164402723312,,,0.7793149948120117,0.14629846811294556,0.8368532657623291,0.8572031855583191,0.6561154127120972,0.010406632907688618,0.4254685640335083,599,0.08267933875322342,0.0003831778303720057,0.5431751012802124
9.999999747378752e-05,0.925000011920929,0,0.07100171595811844,,,0.7810563445091248,0.15106289088726044,0.8424599766731262,0.8546718955039978,0.6492361426353455,0.016063209623098373,-0.0026467512361705303,619,0.05801699310541153,0.0007392916595563293,0.4345567524433136
9.999999747378752e-05,0.9125000238418579,0,0.0907384529709816,,,0.840779185295105,0.10321924090385437,0.8637983202934265,0.8911563158035278,0.43823349475860596,0.016063209623098373,-0.0026467512361705303,639,0.08197378367185593,0.0007392916595563293,0.4345567524433136
9.999999747378752e-05,0.875,0,0.11359798908233643,,,0.8617954254150391,0.09428191930055618,0.8768287897109985,0.8803750276565552,0.35114508867263794,0.016063209623098373,-0.0026467512361705303,659,0.10657508671283722,0.0007392916595563293,0.4345567524433136
9.999999747378752e-05,0.90625,0,0.08385001122951508,,,0.8577892780303955,0.0945388600230217,0.8749126195907593,0.8943594098091125,0.38402658700942993,0.016063209623098373,-0.0026467512361705303,679,0.07616947591304779,0.0007392916595563293,0.4345567524433136
9.999999747378752e-05,0.90625,0,0.08065294474363327,,,0.8436587452888489,0.10964617133140564,0.8817797899246216,0.8665937781333923,0.40198400616645813,0.016063209623098373,-0.0026467512361705303,699,0.07261326164007187,0.0007392916595563293,0.4345567524433136
9.999999747378752e-05,0.925000011920929,0,0.07107429206371307,,,0.825428307056427,0.12347661703824997,0.8733567595481873,0.866406261920929,0.46608951687812805,0.022943422198295593,0.17237932980060577,719,0.061752498149871826,0.00041728842188604176,1.099643349647522
9.999999747378752e-05,0.887499988079071,0,0.10844830423593521,,,0.8215866088867188,0.11345574259757996,0.8800862431526184,0.8756875395774841,0.4840932786464691,0.022943422198295593,0.17237932980060577,739,0.09876643866300583,0.00041728842188604176,1.099643349647522
9.999999747378752e-05,0.96875,0,0.03889457881450653,,,0.852959156036377,0.10673132538795471,0.887211263179779,0.8685938119888306,0.3815895915031433,0.022943422198295593,0.17237932980060577,759,0.03126278519630432,0.00041728842188604176,1.099643349647522
9.999999747378752e-05,0.956250011920929,0,0.048026248812675476,,,0.8280341625213623,0.11251811683177948,0.8794845342636108,0.8708125352859497,0.4688294231891632,0.022943422198295593,0.17237932980060577,779,0.03864965960383415,0.00041728842188604176,1.099643349647522
9.999999747378752e-05,0.918749988079071,0,0.08686372637748718,,,0.862196147441864,0.08513352274894714,0.889095664024353,0.9064062833786011,0.3894236385822296,0.022943422198295593,0.17237932980060577,799,0.07907525449991226,0.00041728842188604176,1.099643349647522
9.999999747378752e-05,0.918749988079071,0,0.08204565197229385,,,0.8360828757286072,0.09428834170103073,0.8791922330856323,0.8893594145774841,0.47129470109939575,0.016676990315318108,0.06259996443986893,819,0.07261975854635239,0.00023392739240080118,1.4258261919021606
9.999999747378752e-05,0.9375,0,0.05707099288702011,,,0.8646301031112671,0.0930778905749321,0.8884079456329346,0.8940781950950623,0.3436979651451111,0.016676990315318108,0.06259996443986893,839,0.05019703507423401,0.00023392739240080118,1.4258261919021606
9.999999747378752e-05,0.9312499761581421,0,0.0654911994934082,,,0.8528762459754944,0.09453338384628296,0.8767017722129822,0.8987969160079956,0.4243912100791931,0.016676990315318108,0.06259996443986893,859,0.05700337514281273,0.00023392739240080118,1.4258261919021606
9.999999747378752e-05,0.824999988079071,0,0.17493836581707,,,0.8195859789848328,0.11859139800071716,0.8677663803100586,0.8710000514984131,0.5062745213508606,0.016676990315318108,0.06259996443986893,879,0.1648128777742386,0.00023392739240080118,1.4258261919021606
9.999999747378752e-05,0.918749988079071,0,0.08296980708837509,,,0.849146842956543,0.10769995301961899,0.8823637962341309,0.8983281850814819,0.4308013916015625,0.016676990315318108,0.06259996443986893,899,0.07435377687215805,0.00023392739240080118,1.4258261919021606
9.999999747378752e-05,0.9375,0,0.06229328736662865,,,0.823668360710144,0.1070004552602768,0.8752636313438416,0.886468768119812,0.5913564562797546,0.00806188490241766,-0.1164969801902771,919,0.050466157495975494,0.0006321485852822661,0.2550629675388336
9.999999747378752e-05,0.8999999761581421,0,0.08761441707611084,,,0.8428472876548767,0.10243480652570724,0.878101110458374,0.9043750166893005,0.42518022656440735,0.00806188490241766,-0.1164969801902771,939,0.07911081612110138,0.0006321485852822661,0.2550629675388336
9.999999747378752e-05,0.9125000238418579,0,0.0805487409234047,,,0.8425518274307251,0.10051341354846954,0.8864587545394897,0.911609411239624,0.4716956615447998,0.00806188490241766,-0.1164969801902771,959,0.07111483067274094,0.0006321485852822661,0.2550629675388336
9.999999747378752e-05,0.9437500238418579,0,0.05854298174381256,,,0.8389294743537903,0.0968695729970932,0.8877718448638916,0.9148750305175781,0.4795236885547638,0.00806188490241766,-0.1164969801902771,979,0.048952508717775345,0.0006321485852822661,0.2550629675388336
9.999999747378752e-05,0.800000011920929,0,0.19255274534225464,,,0.8308385014533997,0.12048015743494034,0.8623976707458496,0.8778594136238098,0.43734675645828247,0.00806188490241766,-0.1164969801902771,999,0.18380580842494965,0.0006321485852822661,0.2550629675388336
9.999999747378752e-05,0.90625,0,0.08032339811325073,,,0.8555263876914978,0.10172392427921295,0.8734475374221802,0.9044687747955322,0.3892574906349182,0.007515512406826019,0.40212488174438477,1019,0.07253824919462204,0.0005662852199748158,0.2654320299625397
9.999999747378752e-05,0.8687499761581421,0,0.13886238634586334,,,0.8502534031867981,0.10559195280075073,0.868500828742981,0.8848281502723694,0.3996070325374603,0.007515512406826019,0.40212488174438477,1039,0.1308702528476715,0.0005662852199748158,0.2654320299625397
9.999999747378752e-05,0.8374999761581421,0,0.14053985476493835,,,0.8625154495239258,0.09253956377506256,0.8728105425834656,0.8857812881469727,0.37230104207992554,0.007515512406826019,0.40212488174438477,1059,0.13309383392333984,0.0005662852199748158,0.2654320299625397
9.999999747378752e-05,0.8687499761581421,0,0.12909448146820068,,,0.7925642132759094,0.1265493631362915,0.8533917665481567,0.8392656445503235,0.5993344783782959,0.007515512406826019,0.40212488174438477,1079,0.11710778623819351,0.0005662852199748158,0.2654320299625397
9.999999747378752e-05,0.8999999761581421,0,0.0965297594666481,,,0.8290456533432007,0.11370190232992172,0.8602614402770996,0.8472656607627869,0.450653612613678,0.007515512406826019,0.40212488174438477,1099,0.08751668781042099,0.0005662852199748158,0.2654320299625397
9.999999747378752e-05,0.887499988079071,0,0.11973019689321518,,,0.8132117390632629,0.12104109674692154,0.8461093902587891,0.8396875262260437,0.5072429180145264,0.01480198185890913,-0.6589720249176025,1119,0.10958533734083176,0.0006065755733288825,0.4880506694316864
9.999999747378752e-05,0.800000011920929,0,0.17971985042095184,,,0.8137495517730713,0.12192810326814651,0.8456498384475708,0.839343786239624,0.5173609256744385,0.01480198185890913,-0.6589720249176025,1139,0.16937263309955597,0.0006065755733288825,0.4880506694316864
9.999999747378752e-05,0.8500000238418579,0,0.13694368302822113,,,0.785917341709137,0.12107966095209122,0.8383592367172241,0.841015636920929,0.5911864638328552,0.01480198185890913,-0.6589720249176025,1159,0.12511995434761047,0.0006065755733288825,0.4880506694316864
9.999999747378752e-05,0.918749988079071,0,0.07776081562042236,,,0.833864152431488,0.1143646091222763,0.8543189764022827,0.8585781455039978,0.44692522287368774,0.01480198185890913,-0.6589720249176025,1179,0.06882230937480927,0.0006065755733288825,0.4880506694316864
9.999999747378752e-05,0.768750011920929,0,0.2176857590675354,,,0.8106414675712585,0.12175383418798447,0.8502936959266663,0.8527969121932983,0.4879586696624756,0.01480198185890913,-0.6589720249176025,1199,0.20792658627033234,0.0006065755733288825,0.4880506694316864
9.999999747378752e-05,0.9624999761581421,0,0.03811905160546303,,,0.8500335812568665,0.10226880013942719,0.8757019639015198,0.8844687938690186,0.4125778377056122,0.009515521116554737,-0.41746076941490173,1219,0.029867494478821754,0.0005934631917625666,0.3206776976585388
9.999999747378752e-05,0.893750011920929,0,0.10025589913129807,,,0.8493978977203369,0.09740806370973587,0.8826462626457214,0.9017969369888306,0.40129348635673523,0.009515521116554737,-0.41746076941490173,1239,0.09223002940416336,0.0005934631917625666,0.3206776976585388
9.999999747378752e-05,0.893750011920929,0,0.10176389664411545,,,0.8792603611946106,0.08917740732431412,0.8836217522621155,0.8898281455039978,0.3061949908733368,0.009515521116554737,-0.41746076941490173,1259,0.09563999623060226,0.0005934631917625666,0.3206776976585388
9.999999747378752e-05,0.9375,0,0.06991801410913467,,,0.8421302437782288,0.10587301850318909,0.875079870223999,0.8895781636238098,0.41778048872947693,0.009515521116554737,-0.41746076941490173,1279,0.06156240776181221,0.0005934631917625666,0.3206776976585388
9.999999747378752e-05,0.9312499761581421,0,0.06240146607160568,,,0.8647226691246033,0.0859202891588211,0.8836736679077148,0.9087812900543213,0.35443127155303955,0.009515521116554737,-0.41746076941490173,1299,0.05531284213066101,0.0005934631917625666,0.3206776976585388
9.999999747378752e-05,0.8687499761581421,0,0.11598366498947144,,,0.8687086701393127,0.09224461019039154,0.8811705708503723,0.8906719088554382,0.3375084400177002,0.00838353019207716,0.4052481949329376,1319,0.10923349857330322,0.00047058501513674855,0.3563024699687958
9.999999747378752e-05,0.8125,0,0.16189837455749512,,,0.8888126015663147,0.08185913413763046,0.8894665241241455,0.8875781893730164,0.2801915407180786,0.00838353019207716,0.4052481949329376,1339,0.1562945395708084,0.00047058501513674855,0.3563024699687958
9.999999747378752e-05,0.893750011920929,0,0.09796412289142609,,,0.8876355290412903,0.07949785888195038,0.8988246917724609,0.9308437705039978,0.30219241976737976,0.00838353019207716,0.4052481949329376,1359,0.09192027151584625,0.00047058501513674855,0.3563024699687958
9.999999747378752e-05,0.9312499761581421,0,0.06619512289762497,,,0.8593214750289917,0.07968643307685852,0.9030172824859619,0.926203191280365,0.3817674517631531,0.00838353019207716,0.4052481949329376,1379,0.05855977162718773,0.00047058501513674855,0.3563024699687958
9.999999747378752e-05,0.8687499761581421,0,0.11834996193647385,,,0.8523664474487305,0.09771250188350677,0.8909394145011902,0.9075469374656677,0.39122116565704346,0.00838353019207716,0.4052481949329376,1399,0.11052554100751877,0.00047058501513674855,0.3563024699687958
9.999999747378752e-05,0.925000011920929,0,0.0912289172410965,,,0.8603004813194275,0.08616255223751068,0.8880385160446167,0.9182656407356262,0.3931172788143158,0.0048702554777264595,-0.20473840832710266,1419,0.08336657285690308,0.0007936228066682816,0.12273476272821426
9.999999747378752e-05,0.893750011920929,0,0.11387638747692108,,,0.8594639897346497,0.09332416206598282,0.8867146372795105,0.9077969193458557,0.37383392453193665,0.0048702554777264595,-0.20473840832710266,1439,0.10639970749616623,0.0007936228066682816,0.12273476272821426
9.999999747378752e-05,0.918749988079071,0,0.09016542881727219,,,0.8878554105758667,0.08495359867811203,0.8925669193267822,0.9172031879425049,0.31121259927749634,0.0048702554777264595,-0.20473840832710266,1459,0.08394117653369904,0.0007936228066682816,0.12273476272821426
9.999999747378752e-05,0.8812500238418579,0,0.11589119583368301,,,0.8678804039955139,0.08876659721136093,0.8929974436759949,0.9148906469345093,0.33787477016448975,0.0048702554777264595,-0.20473840832710266,1479,0.10913369804620743,0.0007936228066682816,0.12273476272821426
9.999999747378752e-05,0.918749988079071,0,0.0772080272436142,,,0.8492186665534973,0.09116154909133911,0.8750159740447998,0.8968906402587891,0.4094811975955963,0.0048702554777264595,-0.20473840832710266,1499,0.0690184012055397,0.0007936228066682816,0.12273476272821426
9.999999747378752e-05,0.925000011920929,0,0.07553015649318695,,,0.8375290632247925,0.1063910499215126,0.8592230677604675,0.8794844150543213,0.4320828914642334,0.009375516325235367,0.41715338826179504,1519,0.06688849627971649,0.00041383065399713814,0.4531088173389435
9.999999747378752e-05,0.8812500238418579,0,0.12371093034744263,,,0.8510167002677917,0.0961354672908783,0.8690282106399536,0.8890469074249268,0.3959020674228668,0.009375516325235367,0.41715338826179504,1539,0.1157928854227066,0.00041383065399713814,0.4531088173389435
9.999999747378752e-05,0.862500011920929,0,0.14508751034736633,,,0.8144416809082031,0.10833002626895905,0.8578405976295471,0.8731250166893005,0.4966641366481781,0.009375516325235367,0.41715338826179504,1559,0.13515423238277435,0.00041383065399713814,0.4531088173389435
,,0,,0.9108108282089233,0.9486486315727234,,,,,,,,1562,,,
9.999999747378752e-05,0.887499988079071,1,0.10638241469860077,,,0.8468008637428284,0.10564261674880981,0.8599262237548828,0.8600937724113464,0.4457424283027649,,,1579,0.0974675640463829,,
9.999999747378752e-05,0.8500000238418579,1,0.13059502840042114,,,0.8674572706222534,0.08226457983255386,0.8778694272041321,0.911734402179718,0.4014410376548767,,,1599,0.12256620079278946,,
9.999999747378752e-05,0.668749988079071,1,0.31513068079948425,,,0.8405913710594177,0.10084973275661469,0.8511309623718262,0.8740313053131104,0.42457547783851624,0.005650981329381466,0.20719335973262787,1619,0.306639164686203,0.0002576399710960686,0.4386727213859558
9.999999747378752e-05,0.8999999761581421,1,0.09273482114076614,,,0.8767616152763367,0.08765783160924911,0.8883997201919556,0.9202187657356262,0.32256558537483215,0.005650981329381466,0.20719335973262787,1639,0.08628351241350174,0.0002576399710960686,0.4386727213859558
9.999999747378752e-05,0.925000011920929,1,0.06831010431051254,,,0.8442642688751221,0.09369845688343048,0.8726190328598022,0.9076875448226929,0.4042772352695465,0.005650981329381466,0.20719335973262787,1659,0.060224562883377075,0.0002576399710960686,0.4386727213859558
9.999999747378752e-05,0.824999988079071,1,0.17065414786338806,,,0.8264136910438538,0.10255617648363113,0.8710346817970276,0.8919375538825989,0.46870627999305725,0.005650981329381466,0.20719335973262787,1679,0.16128002107143402,0.0002576399710960686,0.4386727213859558
9.999999747378752e-05,0.887499988079071,1,0.11180729418992996,,,0.8634114861488342,0.09687034785747528,0.8865082859992981,0.9126406908035278,0.358882874250412,0.005650981329381466,0.20719335973262787,1699,0.10462963581085205,0.0002576399710960686,0.4386727213859558
9.999999747378752e-05,0.8812500238418579,1,0.10321959853172302,,,0.8573125004768372,0.09188779443502426,0.8736425042152405,0.8946563005447388,0.38422682881355286,0.014112680219113827,-0.08728770166635513,1719,0.09553506225347519,0.0003857328847516328,0.7317333221435547
9.999999747378752e-05,0.862500011920929,1,0.11569265276193619,,,0.8634595274925232,0.09330958127975464,0.8767158389091492,0.8996875286102295,0.40278616547584534,0.014112680219113827,-0.08728770166635513,1739,0.10763692855834961,0.0003857328847516328,0.7317333221435547
9.999999747378752e-05,0.949999988079071,1,0.048257261514663696,,,0.8567102551460266,0.0905592292547226,0.876456081867218,0.887515664100647,0.40593159198760986,0.014112680219113827,-0.08728770166635513,1759,0.04013863205909729,0.0003857328847516328,0.7317333221435547
9.999999747378752e-05,0.981249988079071,1,0.024964042007923126,,,0.851139485836029,0.09601784497499466,0.8668196201324463,0.8878906965255737,0.3896377384662628,0.014112680219113827,-0.08728770166635513,1779,0.017171287909150124,0.0003857328847516328,0.7317333221435547
9.999999747378752e-05,0.956250011920929,1,0.03684128075838089,,,0.8934739828109741,0.07716993987560272,0.8986093401908875,0.9272969365119934,0.28301188349723816,0.014112680219113827,-0.08728770166635513,1799,0.03118104115128517,0.0003857328847516328,0.7317333221435547
9.999999747378752e-05,0.887499988079071,1,0.10486587136983871,,,0.9108899235725403,0.06456666439771652,0.9155620336532593,0.9466875195503235,0.231478750705719,0.00917641632258892,-0.6322311162948608,1819,0.10023629665374756,0.0004034890152979642,0.4548533260822296
9.999999747378752e-05,0.9312499761581421,1,0.06799657642841339,,,0.9082332253456116,0.06349386274814606,0.9096460938453674,0.9456719160079956,0.23300358653068542,0.00917641632258892,-0.6322311162948608,1839,0.06333650648593903,0.0004034890152979642,0.4548533260822296
9.999999747378752e-05,0.987500011920929,1,0.015833916142582893,,,0.8659260272979736,0.09063762426376343,0.8920280337333679,0.9001563191413879,0.36468517780303955,0.00917641632258892,-0.6322311162948608,1859,0.00854021217674017,0.0004034890152979642,0.4548533260822296
9.999999747378752e-05,0.918749988079071,1,0.08115340769290924,,,0.8545078635215759,0.09958425909280777,0.8889150023460388,0.899640679359436,0.39960014820098877,0.00917641632258892,-0.6322311162948608,1879,0.07316140085458755,0.0004034890152979642,0.4548533260822296
9.999999747378752e-05,0.918749988079071,1,0.07412431389093399,,,0.8574868440628052,0.09313082695007324,0.8860281109809875,0.9020000696182251,0.39083555340766907,0.00917641632258892,-0.6322311162948608,1899,0.06630760431289673,0.0004034890152979642,0.4548533260822296
9.999999747378752e-05,0.9375,1,0.06134406104683876,,,0.8783048987388611,0.08709163963794708,0.9025624394416809,0.9166094064712524,0.32320690155029297,0.004349959548562765,-0.6206077933311462,1919,0.05487992241978645,0.00035861507058143616,0.24259768426418304
9.999999747378752e-05,0.9937499761581421,1,0.009163891896605492,,,0.8274038434028625,0.10969767719507217,0.8756305575370789,0.8893594145774841,0.4581945836544037,0.004349959548562765,-0.6206077933311462,1939,0.0,0.00035861507058143616,0.24259768426418304
9.999999747378752e-05,0.9312499761581421,1,0.07468385249376297,,,0.8332868218421936,0.1197262853384018,0.8879996538162231,0.8954375386238098,0.443753719329834,0.004349959548562765,-0.6206077933311462,1959,0.06580878049135208,0.00035861507058143616,0.24259768426418304
9.999999747378752e-05,0.981249988079071,1,0.022405054420232773,,,0.8815192580223083,0.08760137856006622,0.9000348448753357,0.9128594398498535,0.33259761333465576,0.004349959548562765,-0.6206077933311462,1979,0.01575310342013836,0.00035861507058143616,0.24259768426418304
9.999999747378752e-05,0.8187500238418579,1,0.16286832094192505,,,0.8759771585464478,0.08396360278129578,0.8880816102027893,0.9074687957763672,0.32209256291389465,0.004349959548562765,-0.6206077933311462,1999,0.15642647445201874,0.00035861507058143616,0.24259768426418304
9.999999747378752e-05,0.8687499761581421,1,0.13012173771858215,,,0.8524235486984253,0.09015200287103653,0.8778968453407288,0.8887344002723694,0.38353240489959717,0.0037018433213233948,0.08636941760778427,2019,0.12245108932256699,0.0002365212858421728,0.31302410364151
9.999999747378752e-05,0.862500011920929,1,0.12612596154212952,,,0.8547240495681763,0.09004435688257217,0.8704018592834473,0.8859218955039978,0.3417549133300781,0.0037018433213233948,0.08636941760778427,2039,0.11929086595773697,0.0002365212858421728,0.31302410364151
9.999999747378752e-05,0.9375,1,0.06126223877072334,,,0.8534969687461853,0.0881691724061966,0.869227409362793,0.8773281574249268,0.36475926637649536,0.0037018433213233948,0.08636941760778427,2059,0.053967054933309555,0.0002365212858421728,0.31302410364151
9.999999747378752e-05,0.84375,1,0.13491392135620117,,,0.8668048977851868,0.09213089942932129,0.8775659799575806,0.8818125128746033,0.33376699686050415,0.0037018433213233948,0.08636941760778427,2079,0.12823858857154846,0.0002365212858421728,0.31302410364151
9.999999747378752e-05,0.875,1,0.12806588411331177,,,0.8634824156761169,0.09019646793603897,0.8757563829421997,0.8858750462532043,0.36584189534187317,0.0037018433213233948,0.08636941760778427,2099,0.12074904888868332,0.0002365212858421728,0.31302410364151
9.999999747378752e-05,0.8999999761581421,1,0.08449142426252365,,,0.8435192704200745,0.10210476070642471,0.8646848201751709,0.8741093873977661,0.4207359254360199,0.010573470033705235,0.22568239271640778,2119,0.07607670873403549,0.0003876667469739914,0.5454927086830139
9.999999747378752e-05,0.831250011920929,1,0.16820627450942993,,,0.8163158893585205,0.12295319139957428,0.8444568514823914,0.8373750448226929,0.5347262024879456,0.010573470033705235,0.22568239271640778,2139,0.15751175582408905,0.0003876667469739914,0.5454927086830139
9.999999747378752e-05,0.8812500238418579,1,0.10956142097711563,,,0.8187016844749451,0.12603554129600525,0.8399723172187805,0.8251250386238098,0.5097395777702332,0.010573470033705235,0.22568239271640778,2159,0.09936662763357162,0.0003876667469739914,0.5454927086830139
9.999999747378752e-05,0.9437500238418579,1,0.06092698872089386,,,0.8452286124229431,0.11607261747121811,0.8568974137306213,0.8625625371932983,0.4236598610877991,0.010573470033705235,0.22568239271640778,2179,0.052453793585300446,0.0003876667469739914,0.5454927086830139
